lemma,level,source
prosperity,B1,cefrj
prosperous,B1,cefrj
prostrate,C2,octanove
protagonist,C1,octanove
protect,B1,cefrj
protection,B1,cefrj
protective,B1,cefrj
protest,B1,cefrj
protrude,C2,octanove
protrusion,C2,octanove
proud,B1,cefrj
proudly,B2,cefrj
prove,B1,cefrj
proven,B2,cefrj
proverb,B1,cefrj
proverbial,C2,octanove
provide,A2,cefrj
provided,B1,cefrj
province,B2,cefrj
provincial,C2,octanove
provision,B2,cefrj
provisions,C1,octanove
provocation,C2,octanove
provocative,C1,octanove
provocatively,C1,octanove
provoke,C1,octanove
prowl,C1,octanove
proximal,C2,octanove
proximity,B2,cefrj
prurience,C2,octanove
prurient,C2,octanove
psyche,C1,octanove
psychiatric,C1,octanove
psychiatrist,C1,octanove
psychological,B1,cefrj
psychologically,B2,cefrj
psychologist,A2,cefrj
psychology,B2,cefrj
pub,B1,cefrj
public,A2,cefrj
publication,B2,cefrj
publicise,B2,cefrj
publicity,B2,cefrj
publicize,B2,cefrj
publicly,B1,cefrj
publish,A2,cefrj
publisher,B1,cefrj
pudding,B2,cefrj
pull,A2,cefrj
pullover,B1,cefrj
pulse,B2,cefrj
pump,B1,cefrj
pumpkin,B2,cefrj
punch,B2,cefrj
punctual,B2,cefrj
punctuality,B2,cefrj
punctuation,A2,cefrj
punish,B1,cefrj
punishment,B1,cefrj
punitive,C2,octanove
punitively,C2,octanove
pupil,B1,cefrj
puppy,B1,cefrj
purchase,B2,cefrj
pure,B1,cefrj
purify,B1,cefrj
puritanical,C2,octanove
purity,C1,octanove
purple,A1,cefrj
purpose,A2,cefrj
purposeful,B2,cefrj
purse,B1,cefrj
pursue,A2,cefrj
pursuit,B2,cefrj
push,A1,cefrj
put,A1,cefrj
puzzle,B1,cefrj
puzzled,B2,cefrj
pyjamas,B2,cefrj
pyre,C2,octanove
quake,B1,cefrj
qualification,B2,cefrj
qualified,B1,cefrj
qualify,B1,cefrj
qualitative,C2,octanove
quality,A2,cefrj
qualm,C2,octanove
quantify,B2,cefrj
quantity,B1,cefrj
quarantine,B2,cefrj
quarrel,B2,cefrj
quarrelsome,B2,cefrj
quarry,C1,octanove
quarter,A1,cefrj
queen,A2,cefrj
queer,B2,cefrj
query,B2,cefrj
quest,C1,octanove
question,A1,cefrj
questionnaire,B1,cefrj
queue,B1,cefrj
quick,A2,cefrj
quickly,A1,cefrj
quiet,A1,cefrj
quietly,A2,cefrj
quip,C1,octanove
quirk,C1,octanove
quirky,C1,octanove
quit,A2,cefrj
quite,A2,cefrj
quiver,C2,octanove
quiz,A2,cefrj
quotable,B2,cefrj
quotation,B2,cefrj
quote,B2,cefrj
rabbit,A1,cefrj
race,B1,cefrj
racial,B1,cefrj
racism,B2,cefrj
racist,B2,cefrj
rack,B2,cefrj
racket,A2,cefrj
radar,B2,cefrj
radiate,B2,cefrj
radiation,B1,cefrj
radiator,C1,octanove
radical,B2,cefrj
radically,B2,cefrj
radio,A1,cefrj
radium,B2,cefrj
rafter,B2,cefrj
rag,B2,cefrj
rage,B1,cefrj
rail,B1,cefrj
railroad,B1,cefrj
railway,B1,cefrj
rain,A1,cefrj
rainbow,B2,cefrj
raincoat,A2,cefrj
rainfall,B1,cefrj
rainforest,B1,cefrj
rainstorm,B2,cefrj
rainy,A1,cefrj
raise,A2,cefrj
rally,B2,cefrj
ram,B2,cefrj
ramp,B2,cefrj
range,A2,cefrj
ranger,B2,cefrj
rank,B1,cefrj
rap,A2,cefrj
rape,B2,cefrj
rapid,B1,cefrj
rapidly,B1,cefrj
rapport,C1,octanove
rapture,C2,octanove
rapturous,C2,octanove
rapturously,C2,octanove
rare,B1,cefrj
rarely,B1,cefrj
rarity,C1,octanove
rash,B2,cefrj
raspberry,B1,cefrj
rat,A1,cefrj
rate,A2,cefrj
rather,A2,cefrj
rating,A2,cefrj
ration,B1,cefrj
rational,B1,cefrj
rattle,B2,cefrj
raunchily,C1,octanove
raunchy,C1,octanove
ravage,B2,cefrj
ravish,C2,octanove
raw,A2,cefrj
ray,A2,cefrj
razor,B1,cefrj
reach,A2,cefrj
react,B1,cefrj
reaction,B2,cefrj
read,A1,cefrj
readable,C1,octanove
reader,A1,cefrj
readily,B2,cefrj
reading,A1,cefrj
ready,A1,cefrj
real,A1,cefrj
realisation,B2,cefrj
realise,A2,cefrj
realism,C1,octanove
realist,C1,octanove
realistic,B1,cefrj
reality,B1,cefrj
realization,B2,cefrj
realize,A2,cefrj
really,A1,cefrj
reap,C1,octanove
rear,B2,cefrj
rearrange,B1,cefrj
reason,A1,cefrj
reasonable,B1,cefrj
reasonably,B2,cefrj
reassurance,C1,octanove
reassure,C1,octanove
rebel,B2,cefrj
rebellious,B2,cefrj
rebound,C2,octanove
rebuild,B1,cefrj
rebuke,C2,octanove
recall,B1,cefrj
receipt,A2,cefrj
receive,A2,cefrj
recent,A2,cefrj
recently,A2,cefrj
reception,B1,cefrj
receptionist,A2,cefrj
recess,C1,octanove
recession,B2,cefrj
recessive,C1,octanove
recharge,C1,octanove
recipe,B2,cefrj
recitation,C2,octanove
recite,B1,cefrj
reckon,B2,cefrj
reclaim,B1,cefrj
recluse,C2,octanove
reclusive,C2,octanove
recognisable,C1,octanove
recognisably,C1,octanove
recognise,B1,cefrj
recognition,B2,cefrj
recognizable,C1,octanove
recognizably,C1,octanove
recognize,B1,cefrj
recollect,B2,cefrj
recollection,B2,cefrj
recommend,B1,cefrj
recommendable,B2,cefrj
recommendation,B2,cefrj
reconcile,C2,octanove
reconciliation,C2,octanove
reconsider,B2,cefrj
record,A2,cefrj
recording,B1,cefrj
recourse,C2,octanove
recover,B1,cefrj
recovery,B1,cefrj
recreation,B2,cefrj
recruit,B2,cefrj
rectangular,B2,cefrj
recumbent,C2,octanove
recuperate,C2,octanove
recuperation,C2,octanove
recuperative,C2,octanove
recycle,A2,cefrj
recycled,B1,cefrj
recycling,B1,cefrj
red,A1,cefrj
rediscover,C1,octanove
redo,B2,cefrj
reduce,B1,cefrj
reduction,B1,cefrj
redundancy,C2,octanove
redundant,B2,cefrj
redundantly,C2,octanove
reed,B2,cefrj
reef,B1,cefrj
reenact,C1,octanove
refer,A2,cefrj
referee,B1,cefrj
reference,B2,cefrj
referent,B2,cefrj
refinery,B2,cefrj
reflect,A2,cefrj
reflection,B1,cefrj
reflective,B2,cefrj
reform,B2,cefrj
refrain,B2,cefrj
refresh,B2,cefrj
refreshing,C1,octanove
refreshingly,C1,octanove
refreshments,B1,cefrj
refrigerator,A2,cefrj
refuge,B2,cefrj
refugee,B2,cefrj
refund,B1,cefrj
refurbish,C1,octanove
refurbishment,C1,octanove
refusal,B1,cefrj
refuse,B1,cefrj
refute,B2,cefrj
regain,B1,cefrj
regard,B1,cefrj
regarding,B1,cefrj
regardless,B2,cefrj
reggae,B2,cefrj
regime,B2,cefrj
region,B1,cefrj
regional,B1,cefrj
register,B1,cefrj
registration,B1,cefrj
regret,A2,cefrj
regrettably,B2,cefrj
regular,A2,cefrj
regularly,A2,cefrj
regulate,B2,cefrj
regulation,B1,cefrj
regulatory,C2,octanove
rehearsal,B2,cefrj
reinforce,B2,cefrj
reinforcement,B2,cefrj
reissue,C2,octanove
reject,B1,cefrj
rejection,B2,cefrj
rejoin,B2,cefrj
relapse,C1,octanove
relate,B1,cefrj
related,B2,cefrj
relation,B1,cefrj
relationship,B1,cefrj
relative,B1,cefrj
relatively,B1,cefrj
relativity,B2,cefrj
relax,A2,cefrj
relaxation,B2,cefrj
relaxed,A2,cefrj
relaxing,B1,cefrj
relay,B2,cefrj
release,A2,cefrj
relegate,C2,octanove
relevant,B2,cefrj
reliable,B1,cefrj
relic,B2,cefrj
relief,B2,cefrj
relieve,B2,cefrj
relieved,B2,cefrj
religion,B1,cefrj
religious,B1,cefrj
relinquish,C1,octanove
reluctant,B2,cefrj
reluctantly,C1,octanove
rely,B1,cefrj
remain,A2,cefrj
remainder,B1,cefrj
remaining,B2,cefrj
remains,B2,cefrj
remark,B1,cefrj
remarkable,B1,cefrj
remarkably,B2,cefrj
remedial,C1,octanove
remedy,B1,cefrj
remember,A1,cefrj
remembrance,B1,cefrj
remind,A2,cefrj
reminder,B2,cefrj
reminisce,C1,octanove
reminiscent,C1,octanove
remit,C2,octanove
remittance,C2,octanove
remonstrance,C2,octanove
remonstrate,C2,octanove
remorse,C1,octanove
remorseful,C2,octanove
remorsefully,C1,octanove
remorseless,C1,octanove
remorselessly,C1,octanove
remote,A2,cefrj
remotely,C1,octanove
remove,B1,cefrj
removed,C1,octanove
render,C1,octanove
rendering,C1,octanove
renew,B1,cefrj
renown,C1,octanove
rent,A2,cefrj
rental,B2,cefrj
reorganise,B2,cefrj
reorganize,B2,cefrj
repaint,B2,cefrj
repair,A2,cefrj
repay,B1,cefrj
repeat,A1,cefrj
repeatedly,B1,cefrj
repel,C1,octanove
repellant,C1,octanove
repertoire,B2,cefrj
repertory,C1,octanove
repetition,B2,cefrj
replace,A2,cefrj
replacement,B2,cefrj
replica,B2,cefrj
reply,A2,cefrj
report,A2,cefrj
reporter,A1,cefrj
repose,C2,octanove
represent,A2,cefrj
representative,B1,cefrj
repress,B2,cefrj
repression,B2,cefrj
reprint,B2,cefrj
reproach,C2,octanove
reproduce,B1,cefrj
reprove,B2,cefrj
reptilian,C2,octanove
republic,B1,cefrj
reputation,B1,cefrj
repute,C1,octanove
request,A2,cefrj
require,B1,cefrj
requirement,B1,cefrj
requisition,C2,octanove
rescue,B1,cefrj
research,A2,cefrj
researcher,B1,cefrj
resemble,B1,cefrj
resent,C1,octanove
reservation,B1,cefrj
reserve,B1,cefrj
residence,B2,cefrj
resident,B1,cefrj
residential,B1,cefrj
residual,C2,octanove
residue,C2,octanove
resign,B2,cefrj
resignation,B2,cefrj
resilience,C1,octanove
resilient,C1,octanove
resin,C1,octanove
resist,B1,cefrj
resistance,B2,cefrj
resolution,B2,cefrj
resolve,B1,cefrj
resonant,B2,cefrj
resonate,C1,octanove
resort,B1,cefrj
resound,C2,octanove
resounding,C2,octanove
resoundingly,C2,octanove
resource,B1,cefrj
respect,B1,cefrj
respectable,B1,cefrj
respectably,B2,cefrj
respected,B2,cefrj
respiration,B2,cefrj
respiratory,B2,cefrj
respite,C1,octanove
respond,B1,cefrj
response,A2,cefrj
responsibility,B1,cefrj
responsible,B1,cefrj
rest,B1,cefrj
restaurant,A1,cefrj
restoration,C1,octanove
restorative,C1,octanove
restore,B1,cefrj
restrict,B1,cefrj
restriction,B2,cefrj
result,A1,cefrj
resume,B2,cefrj
resuscitate,C2,octanove
resuscitation,C2,octanove
retail,B1,cefrj
retailer,B2,cefrj
retain,B1,cefrj
retard,B2,cefrj
retell,B1,cefrj
retention,C1,octanove
retina,B2,cefrj
retire,A2,cefrj
retired,A2,cefrj
retirement,B2,cefrj
retrace,C1,octanove
retreat,B2,cefrj
retrieve,B2,cefrj
retrospect,B1,cefrj
retrospection,C2,octanove
retrospective,C2,octanove
return,A2,cefrj
reunification,B1,cefrj
reunify,B1,cefrj
reunion,A2,cefrj
reveal,A2,cefrj
revealing,C1,octanove
revelation,B2,cefrj
revelatory,C2,octanove
revenge,B2,cefrj
revenue,B2,cefrj
reverb,C2,octanove
reverberate,C2,octanove
reverberation,C2,octanove
revere,C1,octanove
reverence,B2,cefrj
reverse,B2,cefrj
review,A1,cefrj
revile,C2,octanove
revise,B1,cefrj
revision,B1,cefrj
revival,B2,cefrj
revive,B2,cefrj
revolution,B2,cefrj
revolutionary,B2,cefrj
revolutionise,B2,cefrj
revolutionize,B2,cefrj
revolve,B2,cefrj
revulsion,C2,octanove
reward,B1,cefrj
rewrite,B1,cefrj
rhetoric,C2,octanove
rhetorical,C2,octanove
rhetorically,C2,octanove
rhinoceros,B2,cefrj
rhyme,B2,cefrj
rhythm,A2,cefrj
rhythmic,B2,cefrj
rib,B2,cefrj
ribbon,A1,cefrj
rice,A1,cefrj
rich,A1,cefrj
rickety,C2,octanove
rid,B1,cefrj
riddle,B1,cefrj
ride,A1,cefrj
rider,B2,cefrj
ridge,B2,cefrj
ridiculous,B1,cefrj
rife,C2,octanove
rift,C2,octanove
right,A1,cefrj
right-hand,A2,cefrj
righteousness,B2,cefrj
rightly,B2,cefrj
rim,B2,cefrj
ring,A1,cefrj
rip,B2,cefrj
ripe,B1,cefrj
rise,B1,cefrj
risk,B1,cefrj
risky,B2,cefrj
rite,B2,cefrj
ritual,B2,cefrj
rival,B2,cefrj
river,A1,cefrj
riveting,C1,octanove
road,A2,cefrj
roadside,B1,cefrj
roam,B2,cefrj
roar,B2,cefrj
roast,A2,cefrj
rob,A2,cefrj
robbery,A2,cefrj
robin,A2,cefrj
robot,B1,cefrj
robust,C1,octanove
robustly,C1,octanove
rock,A2,cefrj
rocket,B2,cefrj
rocky,B2,cefrj
role,A1,cefrj
roll,A2,cefrj
rolling,B1,cefrj
romance,A2,cefrj
romantic,A2,cefrj
romp,C2,octanove
romper,C2,octanove
roof,A2,cefrj
room,A1,cefrj
roommate,B2,cefrj
root,A2,cefrj
rope,A2,cefrj
rose,A1,cefrj
rosy,B2,cefrj
rotate,C1,octanove
rotten,B1,cefrj
rough,B1,cefrj
roughly,A2,cefrj
round,A2,cefrj
roundabout,A2,cefrj
roundup,C1,octanove
route,B2,cefrj
routine,B1,cefrj
row,A1,cefrj
royal,A2,cefrj
royalty,B2,cefrj
rub,B2,cefrj
rubber,B1,cefrj
rubbish,B1,cefrj
rubble,B2,cefrj
rude,A1,cefrj
rudely,B1,cefrj
rudimentary,C1,octanove
rudiments,C1,octanove
rug,B2,cefrj
rugby,A2,cefrj
ruin,A2,cefrj
ruinous,B2,cefrj
rule,A1,cefrj
ruler,A1,cefrj
rumble,C1,octanove
ruminant,C2,octanove
ruminate,C2,octanove
rumination,C2,octanove
ruminative,C2,octanove
rumor,A2,cefrj
rumour,A2,cefrj
run,A1,cefrj
runaway,B1,cefrj
runner,A2,cefrj
running,A2,cefrj
runway,B1,cefrj
rural,B2,cefrj
rush,A2,cefrj
rustle,C1,octanove
rusty,B2,cefrj
ruthless,C1,octanove
ruthlessness,C1,octanove
sack,B2,cefrj
sacred,B1,cefrj
sacrifice,C1,octanove
sad,A1,cefrj
sadly,A2,cefrj
sadness,B1,cefrj
safari,B1,cefrj
safe,A2,cefrj
safeguard,B1,cefrj
safely,B1,cefrj
safety,B1,cefrj
sag,B2,cefrj
sage,B2,cefrj
sail,B2,cefrj
sailing,A2,cefrj
sailor,A1,cefrj
sake,A2,cefrj
salad,A1,cefrj
salary,B2,cefrj
sale,A1,cefrj
salesman,B1,cefrj
salesmanship,B2,cefrj
salesperson,B2,cefrj
saleswoman,B2,cefrj
salivary,C2,octanove
salivate,C1,octanove
salmon,B1,cefrj
salon,B2,cefrj
saloon,C1,octanove
salsa,B2,cefrj
salt,A2,cefrj
salty,B2,cefrj
salvage,C1,octanove
salvation,C1,octanove
salve,C1,octanove
same,A1,cefrj
sample,A2,cefrj
sanctity,C1,octanove
sand,B1,cefrj
sandal,B1,cefrj
sandstone,B2,cefrj
sandwich,A1,cefrj
sandwiched,C2,octanove
sandy,A2,cefrj
sanitary,B2,cefrj
sanitation,B2,cefrj
sap,C1,octanove
sarcasm,C1,octanove
sarcastic,C1,octanove
sarcastically,C1,octanove
satellite,B1,cefrj
satisfaction,B1,cefrj
satisfactory,B2,cefrj
satisfied,B1,cefrj
satisfy,A2,cefrj
saturday,A1,cefrj
sauce,A2,cefrj
saucepan,B1,cefrj
saucer,B1,cefrj
sauna,C1,octanove
sausage,A2,cefrj
save,A1,cefrj
saving,B2,cefrj
savings,B2,cefrj
saw,A1,cefrj
say,A1,cefrj
scale,A2,cefrj
scan,B1,cefrj
scandal,B2,cefrj
scar,B2,cefrj
scarcely,B2,cefrj
scare,B1,cefrj
scared,B1,cefrj
scarf,A2,cefrj
scarlet,B2,cefrj
scary,B1,cefrj
scathing,C1,octanove
scatter,B1,cefrj
scavenger,C2,octanove
scenario,C1,octanove
scene,A2,cefrj
scenery,A2,cefrj
scenic,B1,cefrj
scent,B2,cefrj
schedule,A2,cefrj
scheduled,B2,cefrj
scheme,B2,cefrj
scholar,B1,cefrj
scholarly,C2,octanove
scholarship,B1,cefrj
scholasticism,B2,cefrj
school,A1,cefrj
schoolchild,A2,cefrj
schoolgirl,B2,cefrj
schoolmate,B1,cefrj
schoolteacher,B1,cefrj
schoolwork,A2,cefrj
science,A1,cefrj
scientific,A2,cefrj
scientifically,B2,cefrj
scientist,A1,cefrj
scissors,A2,cefrj
scoff,C1,octanove
scold,B1,cefrj
scooter,B2,cefrj
scope,B1,cefrj
score,B1,cefrj
scorn,C1,octanove
scornful,C1,octanove
scornfully,C1,octanove
scramble,B2,cefrj
scratch,B1,cefrj
scream,A2,cefrj
screen,A2,cefrj
screenplay,C1,octanove
screenwriter,C1,octanove
screw,A2,cefrj
scribble,B2,cefrj
script,A2,cefrj
scroll,C2,octanove
scrooge,B2,cefrj
scrutinise,C1,octanove
scrutinize,C1,octanove
scrutiny,C1,octanove
scuba,B2,cefrj
sculpture,B1,cefrj
scythe,B2,cefrj
sea,A1,cefrj
seafood,A2,cefrj
seal,B2,cefrj
search,A2,cefrj
seaside,A2,cefrj
season,B1,cefrj
seasonal,B2,cefrj
seat,A1,cefrj
seawater,B1,cefrj
seaweed,B1,cefrj
second,A1,cefrj
second-hand,B1,cefrj
secondary,B2,cefrj
secondly,B2,cefrj
secret,A2,cefrj
secretary,A2,cefrj
secretly,B1,cefrj
section,A1,cefrj
sector,B2,cefrj
secular,C2,octanove
secularly,C2,octanove
secure,B1,cefrj
security,B1,cefrj
sedate,C1,octanove
sedately,C1,octanove
sedentary,C1,octanove
see,A1,cefrj
seed,A2,cefrj
seedling,C1,octanove
seedy,C2,octanove
seek,A2,cefrj
seem,A2,cefrj
seesaw,B2,cefrj
segment,B2,cefrj
seismic,C2,octanove
seize,B1,cefrj
seldom,B2,cefrj
select,B1,cefrj
selection,B1,cefrj
selectivity,C2,octanove
self,A1,cefrj
self-aggrandisement,C2,octanove
self-aggrandizement,C2,octanove
self-confidence,B2,cefrj
self-confident,B2,cefrj
self-conscious,C1,octanove
self-service,B1,cefrj
self-worth,C1,octanove
selfish,B1,cefrj
selfless,B2,cefrj
sell,A1,cefrj
seller,B2,cefrj
semester,A2,cefrj
semi-final,B2,cefrj
semicolon,B2,cefrj
seminar,B2,cefrj
senator,B2,cefrj
send,A2,cefrj
senior,A2,cefrj
sensation,B1,cefrj
sense,A2,cefrj
sensible,B2,cefrj
sensitive,B2,cefrj
sentence,A1,cefrj
sentient,C1,octanove
sentiment,C1,octanove
sentimental,C1,octanove
sentimentally,C1,octanove
separate,A2,cefrj
separately,B2,cefrj
separation,B1,cefrj
september,A1,cefrj
sequel,C1,octanove
sequence,B1,cefrj
serene,B2,cefrj
serial,B2,cefrj
series,B1,cefrj
serious,B1,cefrj
seriously,A2,cefrj
servant,B2,cefrj
serve,A2,cefrj
server,B1,cefrj
service,B1,cefrj
session,B1,cefrj
set,A1,cefrj
setback,B2,cefrj
settee,C1,octanove
setting,B1,cefrj
settle,B1,cefrj
settlement,B1,cefrj
settler,B1,cefrj
seven,A1,cefrj
seventeen,A1,cefrj
seventy,A1,cefrj
several,A2,cefrj
severe,B1,cefrj
severely,B1,cefrj
sew,A2,cefrj
sex,B1,cefrj
sexism,B2,cefrj
sexual,B2,cefrj
sexy,B2,cefrj
shabby,B2,cefrj
shade,A2,cefrj
shadow,A2,cefrj
shadowy,B1,cefrj
shake,A1,cefrj
shaken,B2,cefrj
shakespearean,B2,cefrj
shaky,B2,cefrj
shall,A2,cefrj
shallow,B1,cefrj
shamble,C2,octanove
shambles,C1,octanove
shame,B1,cefrj
shameful,B1,cefrj
shampoo,A2,cefrj
shape,A2,cefrj
share,A1,cefrj
sharp,B1,cefrj
sharply,B2,cefrj
shatter,B2,cefrj
shave,B1,cefrj
she,A1,cefrj
sheaf,C2,octanove
shed,B2,cefrj
sheep,A1,cefrj
sheer,B1,cefrj
sheet,B1,cefrj
shelf,A1,cefrj
shell,A2,cefrj
shelter,B1,cefrj
sheriff,B1,cefrj
shield,B2,cefrj
shift,B1,cefrj
shimmer,C2,octanove
shine,A2,cefrj
shiny,B1,cefrj
ship,A1,cefrj
shipping,B2,cefrj
shipwreck,B2,cefrj
shirt,A1,cefrj
shiver,B1,cefrj
shoal,C2,octanove
shock,A2,cefrj
shocked,B1,cefrj
shocking,B1,cefrj
shoe,A1,cefrj
shoot,A2,cefrj
shooting,B2,cefrj
shop,A1,cefrj
shopkeeper,B2,cefrj
shoplift,B2,cefrj
shoplifter,B2,cefrj
shoplifting,B2,cefrj
shopper,B1,cefrj
shopping,A1,cefrj
shore,A2,cefrj
short,A1,cefrj
short-term,B2,cefrj
shortage,B1,cefrj
shortlist,C1,octanove
shortly,B1,cefrj
shortness,B2,cefrj
shorts,A2,cefrj
shot,A2,cefrj
should,A1,cefrj
shoulder,A1,cefrj
shout,A2,cefrj
show,A1,cefrj
showbiz,B2,cefrj
showcase,B2,cefrj
shower,A1,cefrj
showy,C1,octanove
shrimp,B1,cefrj
shrink,B2,cefrj
shrug,B2,cefrj
shut,A2,cefrj
shy,A1,cefrj
sick,A1,cefrj
sickness,B1,cefrj
side,A1,cefrj
side-step,C2,octanove
sidewalk,B1,cefrj
sigh,B1,cefrj
sight,A1,cefrj
sightseeing,A2,cefrj
sign,A1,cefrj
signal,B1,cefrj
signature,B1,cefrj
significance,B1,cefrj
significant,A2,cefrj
significantly,B2,cefrj
signify,B2,cefrj
signpost,B1,cefrj
silence,A2,cefrj
silent,B1,cefrj
silently,A2,cefrj
silhouette,C1,octanove
silk,B1,cefrj
silly,A2,cefrj
silver,A2,cefrj
silverware,B2,cefrj
similar,A2,cefrj
similarity,B1,cefrj
similarly,B1,cefrj
simple,A2,cefrj
simplicity,C1,octanove
simplification,B2,cefrj
simplify,B1,cefrj
simply,A2,cefrj
simultaneous,B2,cefrj
simultaneously,B1,cefrj
since,A2,cefrj
sincere,B2,cefrj
sincerity,B2,cefrj
sing,A1,cefrj
singe,C2,octanove
singer,A1,cefrj
singing,A2,cefrj
single,A2,cefrj
singular,A2,cefrj
sink,A2,cefrj
sir,A1,cefrj
sister,A1,cefrj
sister-in-law,B2,cefrj
sit,A1,cefrj
site,A1,cefrj
situation,A2,cefrj
six,A1,cefrj
sixteen,A1,cefrj
sixty,A1,cefrj
size,A1,cefrj
skate,A2,cefrj
skateboard,B2,cefrj
skateboarder,B2,cefrj
skateboarding,A2,cefrj
skating,A2,cefrj
skeleton,B1,cefrj
sketch,B2,cefrj
sketchbook,C1,octanove
skew,C2,octanove
ski,A2,cefrj
skiing,A2,cefrj
skilful,B2,cefrj
skilfully,B2,cefrj
skill,A1,cefrj
skilled,B2,cefrj
skillful,B2,cefrj
skillfully,B2,cefrj
skim,B2,cefrj
skin,B1,cefrj
skip,B2,cefrj
skirt,A1,cefrj
sky,A1,cefrj
skylark,B2,cefrj
skyscraper,B1,cefrj
skyward,B2,cefrj
slab,C2,octanove
slack,C1,octanove
slackly,C1,octanove
slam,B2,cefrj
slang,B2,cefrj
slap,B2,cefrj
slash,B2,cefrj
slaughter,B2,cefrj
slave,A2,cefrj
slavery,B1,cefrj
sleep,A1,cefrj
sleepless,A2,cefrj
sleepy,A2,cefrj
sleeve,B1,cefrj
slice,A2,cefrj
slide,A2,cefrj
slight,B1,cefrj
slightly,B1,cefrj
slim,A2,cefrj
slip,B1,cefrj
slither,C2,octanove
sliver,B2,cefrj
slob,C1,octanove
slogan,B1,cefrj
slope,B1,cefrj
sloppy,B2,cefrj
slot,B1,cefrj
slow,A1,cefrj
slowly,A2,cefrj
small,A1,cefrj
smart,A1,cefrj
smash,B2,cefrj
smattering,C2,octanove
smell,A1,cefrj
smile,A1,cefrj
smith,A1,cefrj
smoke,A1,cefrj
smoker,B1,cefrj
smokestack,B2,cefrj
smoking,A1,cefrj
smooth,A2,cefrj
smoothly,A2,cefrj
smug,C1,octanove
smugly,C1,octanove
snack,A2,cefrj
snail,C1,octanove
snake,A1,cefrj
snap,B2,cefrj
sneak,B2,cefrj
sneer,B2,cefrj
sneeze,B1,cefrj
sniff,B2,cefrj
snippet,C2,octanove
snobbery,C2,octanove
snooze,C1,octanove
snore,B2,cefrj
snow,A1,cefrj
snowball,B2,cefrj
snowboard,B1,cefrj
snowboarding,A2,cefrj
snowstorm,B1,cefrj
snowy,A1,cefrj
so,A1,cefrj
so-called,B2,cefrj
soak,B2,cefrj
soaked,B2,cefrj
soaking,B2,cefrj
soap,A2,cefrj
soar,B2,cefrj
sob,B2,cefrj
soccer,A1,cefrj
sociable,B2,cefrj
social,A1,cefrj
socialise,B2,cefrj
socialization,C1,octanove
socialize,B2,cefrj
socially,B1,cefrj
society,A2,cefrj
sock,A2,cefrj
soda,A2,cefrj
sofa,A1,cefrj
soft,A2,cefrj
softly,A2,cefrj
softness,B2,cefrj
software,A2,cefrj
soil,B1,cefrj
solar,B2,cefrj
soldier,A2,cefrj
solicit,C2,octanove
solid,B1,cefrj
solidity,B2,cefrj
soliloquize,C2,octanove
soliloquy,B2,cefrj
solipsism,C2,octanove
solitariness,C2,octanove
solitary,C2,octanove
solitude,C2,octanove
solo,B2,cefrj
solution,A2,cefrj
solve,A1,cefrj
solvent,B2,cefrj
somber,C1,octanove
somberly,C1,octanove
sombre,C1,octanove
sombrely,C1,octanove
some,A1,cefrj
somebody,A2,cefrj
someday,A2,cefrj
somehow,B1,cefrj
someone,A1,cefrj
someplace,B1,cefrj
somersault,C1,octanove
something,A1,cefrj
sometime,B1,cefrj
sometimes,B1,cefrj
somewhat,B2,cefrj
somewhere,A2,cefrj
son,A1,cefrj
son-in-law,B2,cefrj
song,A1,cefrj
sonnet,B2,cefrj
soon,A1,cefrj
soothe,B1,cefrj
sophisticated,B2,cefrj
sophomore,B1,cefrj
sore,B1,cefrj
sorrow,B1,cefrj
sorry,A1,cefrj
sort,B1,cefrj
soul,B1,cefrj
sound,A2,cefrj
soundtrack,B2,cefrj
soup,A1,cefrj
sour,B1,cefrj
source,A2,cefrj
south,A2,cefrj
southeast,B1,cefrj
southern,B1,cefrj
southward,B2,cefrj
southwest,B1,cefrj
souvenir,B1,cefrj
soviet,B2,cefrj
soybean,B2,cefrj
spa,B2,cefrj
space,A2,cefrj
spaceship,A2,cefrj
spacious,C1,octanove
spaghetti,A2,cefrj
span,B2,cefrj
spare,B2,cefrj
sparerib,B2,cefrj
spark,B2,cefrj
sparkle,B1,cefrj
sparkling,B2,cefrj
sparrow,B2,cefrj
spartan,C1,octanove
spatial,C2,octanove
spatially,C2,octanove
speak,A1,cefrj
speaker,A2,cefrj
special,A1,cefrj
specialise,B1,cefrj
specialist,B1,cefrj
specialize,B1,cefrj
specially,B1,cefrj
specialty,B2,cefrj
species,B2,cefrj
specific,A2,cefrj
specifically,B2,cefrj
specification,C1,octanove
specify,B2,cefrj
specimen,C1,octanove
spectacle,B2,cefrj
spectacular,B1,cefrj
spectator,B1,cefrj
speculate,C1,octanove
speculation,C1,octanove
speculative,C1,octanove
speech,A1,cefrj
speed,A2,cefrj
speeder,B2,cefrj
spell,A1,cefrj
spellbound,B2,cefrj
spelling,B1,cefrj
spend,A1,cefrj
sphere,B1,cefrj
spice,B1,cefrj
spicy,B1,cefrj
spider,B1,cefrj
spill,A2,cefrj
spin,B2,cefrj
spinach,B1,cefrj
spiral,B1,cefrj
spire,C2,octanove
spirit,B1,cefrj
spiritual,B1,cefrj
spite,B2,cefrj
splash,A2,cefrj
splatter,B2,cefrj
splinter,C2,octanove
split,A2,cefrj
spoil,B1,cefrj
spokesman,B2,cefrj
spokeswoman,B2,cefrj
sponge,B1,cefrj
sponsor,B1,cefrj
